도,시군,품목,작기,농가명,날짜,평균 : 온도_외부,최대 : 일일누적일사량,최대 : 강우감지,평균 : 온도_내부,평균 : 상대습도_내부,평균 : 잔존이산화탄소(CO2),평균 : 토양온도,합계 : 결측치-일사량추정
경남,함안,완숙토마토,1,38,2022-11-09,8.67,1262,0,16.55,82.3,435.67,17.02,
경남,함안,완숙토마토,1,38,2022-11-10,9.25,1087,0,17.15,82.57,451.38,17.58,
경남,함안,완숙토마토,1,38,2022-11-11,10.99,1075,0,17.67,87.62,455.0,17.83,
경남,함안,완숙토마토,1,38,2022-11-12,13.34,832,0,18.68,91.18,465.54,18.62,
경남,함안,완숙토마토,1,38,2022-11-13,16.82,1205,0,19.85,91.09,403.79,19.75,
경남,함안,완숙토마토,1,38,2022-11-14,11.67,423,0,16.89,91.28,418.63,16.9,
경남,함안,완숙토마토,1,38,2022-11-15,8.56,1281,0,15.11,81.9,410.21,15.66,
경남,함안,완숙토마토,1,38,2022-11-16,9.02,1211,0,16.28,83.07,397.25,16.72,
경남,함안,완숙토마토,1,38,2022-11-17,7.65,1166,0,16.45,86.15,421.63,16.73,
경남,함안,완숙토마토,1,38,2022-11-18,6.64,1252,0,16.24,79.97,424.88,16.83,
경남,함안,완숙토마토,1,38,2022-11-19,8.69,1063,0,16.86,84.14,430.25,17.22,
경남,함안,완숙토마토,1,38,2022-11-20,11.42,436,0,15.51,94.5,417.29,15.42,
경남,함안,완숙토마토,1,38,2022-11-21,8.95,693,0,16.13,90.71,411.46,16.2,
경남,함안,완숙토마토,1,38,2022-11-22,10.67,303,0,15.81,94.42,414.54,15.71,
경남,함안,완숙토마토,1,38,2022-11-23,11.77,957,0,16.92,88.08,423.04,17.09,
경남,함안,완숙토마토,1,38,2022-11-24,7.46,922,0,16.58,85.44,416.25,16.89,
경남,함안,완숙토마토,1,38,2022-11-25,7.43,990,0,17.2,86.56,418.63,17.43,
경남,함안,완숙토마토,1,38,2022-11-26,8.83,1045,0,17.47,86.15,437.75,17.71,
경남,함안,완숙토마토,1,38,2022-11-27,5.93,1041,0,16.06,84.75,431.38,16.43,
경남,함안,완숙토마토,1,38,2022-11-28,9.69,477,0,16.9,93.65,454.92,16.79,
경남,함안,완숙토마토,1,38,2022-11-29,14.8,254,0,17.2,95.67,435.88,16.98,
경남,함안,완숙토마토,1,38,2022-11-30,1.81,800,0,15.76,87.61,386.11,16.0,
경남,함안,완숙토마토,1,38,2022-12-01,-1.33,962,0,14.83,84.83,358.7,15.24,
경남,함안,완숙토마토,1,38,2022-12-02,-0.11,1177,0,14.86,85.0,361.91,15.26,
경남,함안,완숙토마토,1,38,2022-12-03,1.8,473,0,14.85,88.84,420.96,15.07,
경남,함안,완숙토마토,1,38,2022-12-04,3.29,838,0,15.85,89.4,404.35,16.0,
경남,함안,완숙토마토,1,38,2022-12-05,0.81,788,0,15.87,83.92,369.23,16.28,
경남,함안,완숙토마토,1,38,2022-12-06,0.22,1067,0,16.26,81.44,383.57,16.78,
경남,함안,완숙토마토,1,38,2022-12-07,3.89,1013,0,16.57,84.04,386.48,16.95,
경남,함안,완숙토마토,1,38,2022-12-08,2.96,1006,0,15.95,83.85,379.86,16.36,
경남,함안,완숙토마토,1,38,2022-12-09,3.03,741,0,13.65,85.57,392.83,14.08,
경남,함안,완숙토마토,1,38,2022-12-10,3.06,509,0,14.63,87.28,400.46,14.93,
경남,함안,완숙토마토,1,38,2022-12-11,3.63,1060,0,15.15,82.62,381.0,15.66,
경남,함안,완숙토마토,1,38,2022-12-12,1.35,454,0,14.06,85.8,400.68,14.46,
경남,함안,완숙토마토,1,38,2022-12-13,3.24,813,0,14.74,84.25,381.04,15.19,
경남,함안,완숙토마토,1,38,2022-12-14,-1.4,1154,0,14.43,81.13,353.27,15.04,
경남,함안,완숙토마토,1,38,2022-12-15,-3.05,1074,0,14.58,78.95,385.82,15.29,
경남,함안,완숙토마토,1,38,2022-12-16,1.01,1000,0,15.83,85.58,390.0,16.16,
경남,함안,완숙토마토,1,38,2022-12-17,-0.68,680,0,14.6,83.32,418.21,15.1,
경남,함안,완숙토마토,1,38,2022-12-18,-5.15,1085,0,13.53,81.56,422.61,14.16,
경남,함안,완숙토마토,1,38,2022-12-19,-4.15,967,0,14.27,80.23,368.65,14.93,
경남,함안,완숙토마토,1,38,2022-12-20,-1.92,1047,0,13.95,83.43,385.68,14.47,
경남,함안,완숙토마토,1,38,2022-12-21,0.22,236,0,14.11,90.09,471.21,14.29,
경남,함안,완숙토마토,1,38,2022-12-22,-1.13,969,0,14.24,82.15,410.1,14.81,
경남,함안,완숙토마토,1,38,2022-12-23,-4.19,1039,0,13.2,75.88,375.1,14.12,
경남,함안,완숙토마토,1,38,2022-12-24,-4.68,1088,0,14.45,78.67,393.82,15.18,
경남,함안,완숙토마토,1,38,2022-12-25,-3.07,1120,0,15.33,79.93,414.0,15.96,
경남,함안,완숙토마토,1,38,2022-12-26,-2.73,754,0,14.32,82.28,427.0,14.88,
경남,함안,완숙토마토,1,38,2022-12-27,-1.79,1082,0,15.79,80.52,391.5,16.38,
경남,함안,완숙토마토,1,38,2022-12-28,-0.93,926,0,15.66,82.22,398.78,16.17,
경남,함안,완숙토마토,1,38,2022-12-29,-1.81,1077,0,15.21,80.77,387.32,15.81,
경남,함안,완숙토마토,1,38,2022-12-30,-1.3,1024,0,13.65,83.81,375.68,14.16,
경남,함안,완숙토마토,1,38,2022-12-31,-0.92,1104,0,13.46,84.03,381.29,13.97,
경남,함안,완숙토마토,1,38,2023-01-01,-0.72,921,0,13.63,85.02,384.52,14.08,
경남,함안,완숙토마토,1,38,2023-01-02,-0.58,1100,0,14.68,84.3,403.95,15.13,
경남,함안,완숙토마토,1,38,2023-01-03,-2.43,1157,0,13.67,82.99,374.32,14.22,
경남,함안,완숙토마토,1,38,2023-01-04,-1.23,1058,0,15.23,84.8,388.18,15.63,
경남,함안,완숙토마토,1,38,2023-01-05,-1.07,760,0,13.88,87.9,396.82,14.18,
경남,함안,완숙토마토,1,38,2023-01-06,0.55,1007,0,14.93,88.03,401.09,15.18,
경남,함안,완숙토마토,1,38,2023-01-07,3.33,946,0,15.29,87.93,385.96,15.53,
경남,함안,완숙토마토,1,38,2023-01-08,0.97,1077,0,14.48,87.18,395.52,14.79,
경남,함안,완숙토마토,1,38,2023-01-09,3.03,956,0,15.44,88.81,399.25,15.63,
경남,함안,완숙토마토,1,38,2023-01-10,2.03,1083,0,15.23,87.48,407.73,15.5,
경남,함안,완숙토마토,1,38,2023-01-11,2.49,1079,0,15.97,85.05,395.96,16.33,
경남,함안,완숙토마토,1,38,2023-01-12,4.74,1033,0,14.45,86.66,426.25,14.79,
경남,함안,완숙토마토,1,38,2023-01-13,12.04,303,0,16.08,97.3,484.88,15.83,
경남,함안,완숙토마토,1,38,2023-01-14,9.4,108,0,14.95,98.04,555.92,14.71,
경남,함안,완숙토마토,1,38,2023-01-15,4.88,158,0,13.68,95.9,449.25,13.6,
경남,함안,완숙토마토,1,38,2023-01-16,0.03,1262,0,14.8,87.15,353.57,15.1,
경남,함안,완숙토마토,1,38,2023-01-17,-1.0,1212,0,14.81,84.23,381.0,15.25,
경남,함안,완숙토마토,1,38,2023-01-18,-0.86,854,0,14.08,85.79,365.18,14.48,
경남,함안,완숙토마토,1,38,2023-01-19,-0.97,1191,0,13.59,86.38,361.32,13.98,
경남,함안,완숙토마토,1,38,2023-01-20,0.24,1233,0,13.82,85.18,372.38,14.26,
경남,함안,완숙토마토,1,38,2023-01-21,-3.21,1318,0,14.35,82.45,366.86,14.9,
경남,함안,완숙토마토,1,38,2023-01-22,-1.55,478,0,12.51,88.55,387.12,12.84,
경남,함안,완숙토마토,1,38,2023-01-23,1.09,1162,0,12.62,84.88,356.14,13.12,
경남,함안,완숙토마토,1,38,2023-01-24,-5.6,1453,0,10.72,80.33,343.58,11.53,
경남,함안,완숙토마토,1,38,2023-01-25,-9.1,1402,0,12.15,80.59,369.73,12.88,
경남,함안,완숙토마토,1,38,2023-01-26,-4.83,777,0,12.55,86.23,389.11,12.99,
경남,함안,완숙토마토,1,38,2023-01-27,-2.03,1408,0,14.51,82.93,392.5,15.03,
경남,함안,완숙토마토,1,38,2023-01-28,-4.64,1365,0,14.04,83.28,394.65,14.56,
경남,함안,완숙토마토,1,38,2023-01-29,-1.14,1347,0,13.59,83.93,362.6,14.1,
경남,함안,완숙토마토,1,38,2023-01-30,0.01,1438,0,13.7,85.84,357.68,14.11,
경남,함안,완숙토마토,1,38,2023-01-31,-0.77,1384,0,13.23,85.46,366.7,13.68,
경남,함안,완숙토마토,1,38,2023-02-01,3.87,1196,0,15.6,87.46,409.75,15.85,
경남,함안,완숙토마토,1,38,2023-02-02,1.65,1152,0,15.31,86.49,396.25,15.62,
경남,함안,완숙토마토,1,38,2023-02-03,1.48,962,0,15.57,90.04,398.94,15.7,
경남,함안,완숙토마토,1,38,2023-02-04,-0.54,1276,0,13.45,87.78,361.9,13.78,
경남,함안,완숙토마토,1,38,2023-02-05,-0.09,1450,0,14.5,85.76,367.42,14.88,
경남,함안,완숙토마토,1,38,2023-02-06,1.28,1006,0,14.49,88.88,410.67,14.72,
경남,함안,완숙토마토,1,38,2023-02-07,3.93,1275,0,14.78,85.97,411.79,15.14,
경남,함안,완숙토마토,1,38,2023-02-08,4.36,1389,0,14.33,88.41,399.58,14.59,
경남,함안,완숙토마토,1,38,2023-02-09,3.5,1018,0,12.82,89.69,384.25,13.08,
경남,함안,완숙토마토,1,38,2023-02-10,3.4,1107,0,14.68,92.74,401.17,14.71,
경남,함안,완숙토마토,1,38,2023-02-11,1.94,764,0,13.92,93.28,433.91,13.96,
경남,함안,완숙토마토,1,38,2023-02-12,2.72,539,0,14.06,95.6,409.82,13.98,
경남,함안,완숙토마토,1,38,2023-02-13,5.71,373,0,15.3,96.66,431.0,15.11,
경남,함안,완숙토마토,1,38,2023-02-14,4.29,1397,0,15.48,88.93,364.38,15.66,
경남,함안,완숙토마토,1,38,2023-02-15,3.45,805,0,15.28,92.38,367.13,15.3,
경남,함안,완숙토마토,1,38,2023-02-16,3.55,957,0,15.49,90.03,378.55,15.62,
경남,함안,완숙토마토,1,38,2023-02-17,2.65,520,0,13.58,93.36,369.22,13.63,
경남,함안,완숙토마토,1,38,2023-02-18,5.7,225,0,14.23,97.46,427.17,14.05,
경남,함안,완숙토마토,1,38,2023-02-19,7.2,1434,0,15.61,91.78,394.13,15.65,
경남,함안,완숙토마토,1,38,2023-02-20,1.11,1570,0,13.93,86.69,364.0,14.29,
경남,함안,완숙토마토,1,38,2023-02-21,-0.98,1775,0,14.88,86.43,365.22,15.21,
경남,함안,완숙토마토,1,38,2023-02-22,2.15,1566,0,13.4,83.3,365.29,13.95,
경남,함안,완숙토마토,1,38,2023-02-23,7.09,1587,0,17.17,86.87,391.29,17.39,
경남,함안,완숙토마토,1,38,2023-02-24,6.25,1560,0,16.58,84.37,418.79,16.94,
경남,함안,완숙토마토,1,38,2023-02-25,1.55,1838,0,14.78,83.6,382.5,15.26,
경남,함안,완숙토마토,1,38,2023-02-26,1.48,1820,0,14.23,80.78,372.5,14.87,
경남,함안,완숙토마토,1,38,2023-02-27,3.54,1842,0,14.61,81.95,393.71,15.17,
경남,함안,완숙토마토,1,38,2023-02-28,6.15,1856,0,15.25,81.88,405.17,15.79,
경남,함안,완숙토마토,1,38,2023-03-01,8.08,750,0,16.88,90.43,444.83,16.93,
경남,함안,완숙토마토,1,38,2023-03-02,3.54,1962,0,15.91,82.94,378.21,16.37,
경남,함안,완숙토마토,1,38,2023-03-03,4.35,1838,0,16.46,81.32,385.13,16.98,
경남,함안,완숙토마토,1,38,2023-03-04,5.59,1461,0,15.6,79.25,412.17,16.26,
경남,함안,완숙토마토,1,38,2023-03-05,6.77,1680,0,16.04,78.57,420.71,16.71,
경남,함안,완숙토마토,1,38,2023-03-06,7.87,1766,0,16.43,78.47,424.67,17.09,
경남,함안,완숙토마토,1,38,2023-03-07,10.77,1586,0,17.05,81.44,419.29,17.54,
경남,함안,완숙토마토,1,38,2023-03-08,10.6,1582,0,16.99,75.59,421.29,17.77,
경남,함안,완숙토마토,1,38,2023-03-09,13.37,1380,0,17.56,83.33,412.38,17.93,
경남,함안,완숙토마토,1,38,2023-03-10,11.44,1729,0,17.51,78.7,402.92,18.11,
경남,함안,완숙토마토,1,38,2023-03-11,12.23,1489,0,17.58,76.1,427.92,18.31,
경남,함안,완숙토마토,1,38,2023-03-12,9.69,888,0,16.53,89.1,419.79,16.66,
경남,함안,완숙토마토,1,38,2023-03-13,4.03,2125,0,15.56,78.79,362.54,16.24,
경남,함안,완숙토마토,1,38,2023-03-14,6.63,1983,0,16.4,79.77,410.79,17.0,
경남,함안,완숙토마토,1,38,2023-03-15,10.73,1661,0,17.09,84.25,407.13,17.44,
경남,함안,완숙토마토,1,38,2023-03-16,9.24,1920,0,16.6,75.5,395.33,17.4,
경남,함안,완숙토마토,1,38,2023-03-17,8.54,1006,0,16.38,86.2,382.54,16.66,
경남,함안,완숙토마토,1,38,2023-03-18,9.97,1461,0,16.36,82.21,421.63,16.84,
경남,함안,완숙토마토,1,38,2023-03-19,8.18,2050,0,15.81,76.31,402.58,16.6,
경남,함안,완숙토마토,1,38,2023-03-20,8.73,1882,0,16.01,75.78,417.83,16.82,
경남,함안,완숙토마토,1,38,2023-03-21,12.26,1746,0,18.95,78.28,411.46,19.51,
경남,함안,완숙토마토,1,38,2023-03-22,13.26,678,0,18.59,90.05,427.33,18.59,
경남,함안,완숙토마토,1,38,2023-03-23,14.68,218,0,17.15,99.42,477.21,16.75,
경남,함안,완숙토마토,1,38,2023-03-24,11.92,175,0,16.08,97.92,412.79,15.8,
경남,함안,완숙토마토,1,38,2023-03-25,9.96,786,0,15.34,89.2,386.71,15.52,
경남,함안,완숙토마토,1,38,2023-03-26,10.83,1336,0,16.88,83.65,407.75,17.27,
경남,함안,완숙토마토,1,38,2023-03-27,8.16,2256,0,15.42,70.7,394.71,16.5,
경남,함안,완숙토마토,1,38,2023-03-28,8.92,2113,0,17.04,74.98,387.58,17.85,
경남,함안,완숙토마토,1,38,2023-03-29,10.59,2118,0,17.47,77.27,393.88,18.15,
경남,함안,완숙토마토,1,38,2023-03-30,11.56,1517,0,17.49,79.91,407.96,18.03,
경남,함안,완숙토마토,1,38,2023-03-31,13.23,2226,0,18.5,73.52,412.25,19.32,
경남,함안,완숙토마토,1,38,2023-04-01,12.08,1968,0,16.63,74.44,384.92,17.48,
경남,함안,완숙토마토,1,38,2023-04-02,12.41,2212,0,17.42,70.25,394.21,18.44,
경남,함안,완숙토마토,1,38,2023-04-03,12.12,2270,0,17.45,71.36,393.83,18.42,
경남,함안,완숙토마토,1,38,2023-04-04,12.53,1498,0,17.35,85.27,408.33,17.64,
경남,함안,완숙토마토,1,38,2023-04-05,15.68,389,0,17.22,96.43,360.13,16.96,
경남,함안,완숙토마토,1,38,2023-04-06,12.15,1333,0,17.38,87.17,411.21,17.57,
경남,함안,완숙토마토,1,38,2023-04-07,11.28,2270,0,18.1,78.1,409.42,18.71,
경남,함안,완숙토마토,1,38,2023-04-08,8.68,2389,0,16.66,75.14,365.0,17.47,
경남,함안,완숙토마토,1,38,2023-04-09,9.85,2405,0,16.73,70.6,378.38,17.76,
경남,함안,완숙토마토,1,38,2023-04-10,10.93,2303,0,17.69,73.44,391.33,18.54,
경남,함안,완숙토마토,1,38,2023-04-11,15.77,1339,0,19.06,85.78,375.04,19.25,
경남,함안,완숙토마토,1,38,2023-04-12,14.4,2397,0,19.43,73.73,372.42,20.2,
경남,함안,완숙토마토,1,38,2023-04-13,11.51,2223,0,17.93,67.29,389.38,19.08,
경남,함안,완숙토마토,1,38,2023-04-14,11.98,666,0,16.68,90.0,399.58,16.76,
경남,함안,완숙토마토,1,38,2023-04-15,12.39,695,0,17.18,90.93,407.83,17.2,
경남,함안,완숙토마토,1,38,2023-04-16,9.16,943,0,15.5,85.62,392.33,15.85,
경남,함안,완숙토마토,1,38,2023-04-17,10.66,2279,0,17.6,76.0,382.92,18.33,
경남,함안,완숙토마토,1,38,2023-04-18,14.86,858,0,19.26,89.85,400.83,19.24,
경남,함안,완숙토마토,1,38,2023-04-19,15.95,285,0,18.26,95.76,420.0,17.99,
경남,함안,완숙토마토,1,38,2023-04-20,19.26,2223,0,22.33,79.0,364.25,22.72,
경남,함안,완숙토마토,1,38,2023-04-21,17.38,1925,0,20.87,70.81,376.17,21.72,
경남,함안,완숙토마토,1,38,2023-04-22,13.26,2271,0,18.68,63.37,358.79,19.99,
경남,함안,완숙토마토,1,38,2023-04-23,12.51,1326,0,17.28,77.92,364.0,17.93,
경남,함안,완숙토마토,1,38,2023-04-24,12.2,755,0,16.43,82.42,391.29,16.9,
경남,함안,완숙토마토,1,38,2023-04-25,8.71,286,0,14.11,92.55,400.95,14.17,
경남,함안,완숙토마토,1,38,2023-04-26,11.32,2354,0,17.77,73.4,368.04,18.62,
경남,함안,완숙토마토,1,38,2023-04-27,11.89,2464,0,18.8,71.5,380.04,19.7,
경남,함안,완숙토마토,1,38,2023-04-28,13.33,2431,0,19.58,82.68,382.5,19.9,
경남,함안,완숙토마토,1,38,2023-04-29,16.33,669,0,19.03,98.87,411.08,18.58,
경남,함안,완숙토마토,1,38,2023-04-30,13.9,2463,0,18.59,99.23,373.71,18.14,
경남,함안,완숙토마토,1,38,2023-05-01,14.78,2418,0,18.69,99.04,364.08,18.24,
경남,함안,완숙토마토,1,38,2023-05-02,13.93,2300,0,18.31,86.06,379.25,18.52,
경남,함안,완숙토마토,1,38,2023-05-03,14.46,1065,0,18.24,75.58,376.42,18.97,
경남,함안,완숙토마토,1,38,2023-05-04,16.6,615,0,18.5,87.35,372.5,18.64,
경남,함안,완숙토마토,1,38,2023-05-05,18.99,281,0,19.54,97.64,405.54,19.13,
경남,함안,완숙토마토,1,38,2023-05-06,16.88,253,0,18.37,95.82,360.67,18.1,
경남,함안,완숙토마토,1,38,2023-05-07,10.28,378,0,15.55,94.97,365.44,15.43,
경남,함안,완숙토마토,1,38,2023-05-08,12.75,2391,0,16.85,69.47,368.79,17.93,
경남,함안,완숙토마토,1,38,2023-05-09,14.86,2405,0,19.17,69.45,374.42,20.16,
경남,함안,완숙토마토,1,38,2023-05-10,16.42,2229,0,19.62,68.57,390.67,20.63,
경남,함안,완숙토마토,1,38,2023-05-11,15.44,2347,0,19.47,67.29,381.21,20.55,
경남,함안,완숙토마토,1,38,2023-05-12,14.93,1865,0,18.6,66.85,370.88,19.74,
경남,함안,완숙토마토,1,38,2023-05-13,15.22,1161,0,17.94,82.08,344.88,18.36,
경남,함안,완숙토마토,1,38,2023-05-14,16.42,2285,0,19.7,71.5,373.29,20.57,
경남,함안,완숙토마토,1,41,2022-09-11,22.66,377,0,24.13,75.04,524.38,24.64,
경남,함안,완숙토마토,1,41,2022-09-12,21.93,232,0,23.38,76.79,526.83,23.83,
경남,함안,완숙토마토,1,41,2022-09-13,24.41,437,0,25.82,73.04,512.13,26.36,
경남,함안,완숙토마토,1,41,2022-09-14,23.6,442,0,25.58,71.17,505.0,26.22,
경남,함안,완숙토마토,1,41,2022-09-15,23.43,318,0,24.73,74.21,513.79,25.25,
경남,함안,완숙토마토,1,41,2022-09-16,24.64,334,1,26.15,72.33,514.38,26.71,
경남,함안,완숙토마토,1,41,2022-09-17,25.13,307,1,26.18,73.4,547.5,26.68,
경남,함안,완숙토마토,1,41,2022-09-18,27.36,440,1,27.99,69.63,492.33,28.6,
경남,함안,완숙토마토,1,41,2022-09-19,24.19,226,1,25.39,69.53,496.0,26.12,
경남,함안,완숙토마토,1,41,2022-09-20,19.45,388,0,22.6,77.48,496.88,23.05,
경남,함안,완숙토마토,1,41,2022-09-21,17.04,488,0,21.14,79.21,538.71,21.57,
경남,함안,완숙토마토,1,41,2022-09-22,17.33,473,0,21.43,79.29,556.83,21.84,
경남,함안,완숙토마토,1,41,2022-09-23,20.51,523,0,23.29,76.83,562.83,23.75,
경남,함안,완숙토마토,1,41,2022-09-24,16.92,511,0,22.6,80.75,556.92,22.89,
경남,함안,완숙토마토,1,41,2022-09-25,17.16,170,0,21.17,80.17,606.33,21.55,
경남,함안,완숙토마토,1,41,2022-09-26,17.67,170,1,20.98,80.5,605.54,21.35,
경남,함안,완숙토마토,1,41,2022-09-27,19.85,388,0,22.68,77.33,595.83,23.14,
경남,함안,완숙토마토,1,41,2022-09-28,18.57,376,0,21.22,78.96,603.21,21.66,
경남,함안,완숙토마토,1,41,2022-09-29,19.21,478,0,23.05,76.38,595.33,23.54,
경남,함안,완숙토마토,1,41,2022-09-30,18.97,500,0,22.53,79.69,593.67,22.88,
경남,함안,완숙토마토,1,41,2022-10-01,19.48,500,0,23.08,81.29,605.71,23.32,
경남,함안,완숙토마토,1,41,2022-10-02,20.38,444,0,23.35,77.56,600.0,23.77,
경남,함안,완숙토마토,1,41,2022-10-03,24.2,207,1,24.85,75.17,588.58,25.32,
경남,함안,완숙토마토,1,41,2022-10-04,24.2,189,1,25.24,72.71,509.92,25.82,
경남,함안,완숙토마토,1,41,2022-10-05,18.5,247,0,21.82,77.29,536.0,22.31,
경남,함안,완숙토마토,1,41,2022-10-06,17.57,303,1,22.13,78.79,571.58,22.54,
경남,함안,완숙토마토,1,41,2022-10-07,16.83,326,0,21.6,79.21,581.0,22.01,
경남,함안,완숙토마토,1,41,2022-10-08,15.45,414,0,21.79,79.33,567.71,22.18,
경남,함안,완숙토마토,1,41,2022-10-09,13.84,184,1,18.74,84.92,615.67,18.99,
경남,함안,완숙토마토,1,41,2022-10-10,13.86,390,0,21.54,79.46,547.17,21.94,
경남,함안,완숙토마토,1,41,2022-10-11,12.6,455,0,21.55,79.96,561.21,21.92,
경남,함안,완숙토마토,1,41,2022-10-12,12.36,359,0,21.58,80.33,613.13,21.93,
경남,함안,완숙토마토,1,41,2022-10-13,16.01,370,0,22.97,76.96,593.42,23.43,
경남,함안,완숙토마토,1,41,2022-10-14,14.82,382,0,23.15,78.0,597.33,23.55,
경남,함안,완숙토마토,1,41,2022-10-15,16.13,369,0,22.78,77.46,619.63,23.23,
경남,함안,완숙토마토,1,41,2022-10-16,16.65,361,0,22.81,77.63,627.92,23.25,
경남,함안,완숙토마토,1,41,2022-10-17,14.86,341,0,21.94,78.83,604.58,22.35,
경남,함안,완숙토마토,1,41,2022-10-18,9.13,349,0,20.85,81.04,581.96,21.2,
경남,함안,완숙토마토,1,41,2022-10-19,7.92,374,0,20.73,81.77,588.54,21.05,
경남,함안,완숙토마토,1,41,2022-10-20,8.98,372,0,21.29,79.79,624.92,21.68,
경남,함안,완숙토마토,1,41,2022-10-21,12.23,254,0,21.71,79.58,611.29,22.1,
경남,함안,완숙토마토,1,41,2022-10-22,16.27,295,0,23.53,74.71,594.38,24.08,
경남,함안,완숙토마토,1,41,2022-10-23,13.07,309,0,22.46,78.42,572.04,22.87,
경남,함안,완숙토마토,1,41,2022-10-24,9.97,307,0,21.85,79.13,562.75,22.25,
경남,함안,완숙토마토,1,41,2022-10-25,10.14,330,0,22.1,78.75,560.71,22.51,
경남,함안,완숙토마토,1,41,2022-10-26,10.86,328,0,22.9,79.33,580.0,23.25,
경남,함안,완숙토마토,1,41,2022-10-27,13.08,299,0,23.6,76.54,606.79,24.06,
경남,함안,완숙토마토,1,41,2022-10-28,12.69,313,0,23.23,77.75,568.29,23.64,
경남,함안,완숙토마토,1,41,2022-10-29,13.6,290,0,23.13,77.5,598.54,23.56,
경남,함안,완숙토마토,1,41,2022-10-30,11.75,260,0,22.05,78.13,620.96,22.49,
경남,함안,완숙토마토,1,41,2022-10-31,11.23,316,0,22.03,79.02,588.79,22.43,
경남,함안,완숙토마토,1,41,2022-11-01,11.44,643,0,22.23,81.17,607.38,22.52,
경남,함안,완숙토마토,1,41,2022-11-02,10.46,1212,0,21.92,78.5,629.04,22.35,
경남,함안,완숙토마토,1,41,2022-11-03,9.88,1132,0,20.9,79.33,634.21,21.33,
경남,함안,완숙토마토,1,41,2022-11-04,8.31,1235,0,20.82,79.13,619.29,21.26,
경남,함안,완숙토마토,1,41,2022-11-05,5.67,1271,0,20.44,78.56,603.21,20.93,
경남,함안,완숙토마토,1,41,2022-11-06,5.37,1202,0,20.16,80.71,595.42,20.55,
경남,함안,완숙토마토,1,41,2022-11-07,7.19,1119,0,20.38,80.83,647.88,20.76,
경남,함안,완숙토마토,1,41,2022-11-08,8.58,1122,0,20.84,79.48,658.33,21.27,
경남,함안,완숙토마토,1,41,2022-11-09,8.53,1114,0,20.55,80.21,636.67,20.95,
경남,함안,완숙토마토,1,41,2022-11-10,11.08,937,0,21.9,79.73,638.1,22.27,
경남,함안,완숙토마토,1,41,2022-11-11,12.07,959,0,20.85,80.42,691.08,21.23,
경남,함안,완숙토마토,1,41,2022-11-12,14.63,771,1,21.55,81.06,661.5,21.87,
경남,함안,완숙토마토,1,41,2022-11-13,17.27,940,1,21.97,81.81,644.63,22.24,
경남,함안,완숙토마토,1,41,2022-11-14,11.57,403,0,19.99,83.48,663.0,20.26,
경남,함안,완숙토마토,1,41,2022-11-15,7.59,1087,0,19.47,81.25,628.33,19.87,
경남,함안,완숙토마토,1,41,2022-11-16,8.19,908,0,20.23,81.44,603.83,20.59,
경남,함안,완숙토마토,1,41,2022-11-17,7.81,1031,0,19.91,81.81,638.96,20.26,
경남,함안,완숙토마토,1,41,2022-11-18,6.68,1055,0,19.97,82.1,622.54,20.3,
경남,함안,완숙토마토,1,41,2022-11-19,11.43,959,0,21.64,79.13,620.21,22.05,
경남,함안,완숙토마토,1,41,2022-11-20,11.78,418,0,20.29,83.73,676.38,20.53,
경남,함안,완숙토마토,1,41,2022-11-21,9.33,676,0,20.04,84.31,638.71,20.26,
경남,함안,완숙토마토,1,41,2022-11-22,11.45,323,0,19.55,85.0,693.17,19.76,
경남,함안,완숙토마토,1,41,2022-11-23,11.9,776,1,20.1,82.35,666.04,20.42,
경남,함안,완숙토마토,1,41,2022-11-24,7.48,834,0,19.4,83.38,618.88,19.69,
경남,함안,완숙토마토,1,41,2022-11-25,7.2,869,0,19.6,83.81,636.54,19.87,
경남,함안,완숙토마토,1,41,2022-11-26,10.63,889,0,20.96,81.14,602.0,21.3,
경남,함안,완숙토마토,1,41,2022-11-27,5.75,909,0,19.37,83.23,619.67,19.67,
경남,함안,완숙토마토,1,41,2022-11-28,10.79,484,1,19.65,84.27,661.33,19.89,
경남,함안,완숙토마토,1,41,2022-11-29,14.03,264,1,19.66,85.71,613.0,19.83,
경남,함안,완숙토마토,1,41,2022-11-30,1.85,688,0,17.58,85.94,536.21,17.82,
경남,함안,완숙토마토,1,41,2022-12-01,-1.85,829,0,18.17,85.67,519.67,18.4,
경남,함안,완숙토마토,1,41,2022-12-02,-1.04,986,0,19.35,84.23,604.17,19.6,
경남,함안,완숙토마토,1,41,2022-12-03,1.71,783,0,19.28,84.6,622.58,19.52,
경남,함안,완숙토마토,1,41,2022-12-04,4.51,760,0,19.0,85.35,619.58,19.21,
경남,함안,완숙토마토,1,41,2022-12-05,0.61,742,0,17.87,86.29,596.08,18.09,
경남,함안,완숙토마토,1,41,2022-12-06,-0.64,868,0,18.9,84.85,609.58,19.14,
경남,함안,완숙토마토,1,41,2022-12-07,3.29,839,0,18.94,85.56,642.71,19.15,
경남,함안,완숙토마토,1,41,2022-12-08,2.04,834,0,19.77,83.52,655.13,20.04,
경남,함안,완숙토마토,1,41,2022-12-09,1.77,618,0,18.67,84.81,631.71,18.92,
경남,함안,완숙토마토,1,41,2022-12-10,2.43,498,0,19.02,85.85,632.0,19.21,
경남,함안,완숙토마토,1,41,2022-12-11,2.95,869,0,19.52,84.0,645.08,19.78,
