도,시군,품목,작기,농가명,날짜,평균 : 온도_외부,최대 : 일일누적일사량,최대 : 강우감지,평균 : 온도_내부,평균 : 상대습도_내부,평균 : 잔존이산화탄소(CO2),평균 : 토양온도,합계 : 결측치-일사량추정
경남,사천,완숙토마토,1,40,2023-02-11,4.34,544,0,16.61,82.04,480.58,,
경남,사천,완숙토마토,1,40,2023-02-12,4.68,435,1,16.48,82.75,509.21,,
경남,사천,완숙토마토,1,40,2023-02-13,7.56,361,1,16.48,84.61,462.17,,
경남,사천,완숙토마토,1,40,2023-02-14,6.77,1116,0,18.31,79.44,460.58,,
경남,사천,완숙토마토,1,40,2023-02-15,5.24,566,0,17.21,81.83,482.58,,
경남,사천,완숙토마토,1,40,2023-02-16,5.77,702,0,17.68,81.58,456.21,,
경남,사천,완숙토마토,1,40,2023-02-17,4.5,359,1,16.9,83.66,504.04,,
경남,사천,완숙토마토,1,40,2023-02-18,6.95,68,1,16.14,86.62,529.5,,
경남,사천,완숙토마토,1,40,2023-02-19,9.15,930,0,18.96,82.32,476.75,,
경남,사천,완숙토마토,1,40,2023-02-20,3.12,1295,0,18.75,80.93,447.54,,
경남,사천,완숙토마토,1,40,2023-02-21,1.25,1348,0,18.93,79.4,456.88,,
경남,사천,완숙토마토,1,40,2023-02-22,3.65,1240,0,19.4,79.61,466.75,,
경남,사천,완숙토마토,1,40,2023-02-23,7.85,1203,1,20.11,80.11,488.67,,
경남,사천,완숙토마토,1,40,2023-02-24,8.93,1227,0,19.67,77.97,494.21,,
경남,사천,완숙토마토,1,40,2023-02-25,4.57,1421,0,18.88,75,465.71,,
경남,사천,완숙토마토,1,40,2023-02-26,3.77,1404,0,19.21,74.42,460.79,,
경남,사천,완숙토마토,1,40,2023-02-27,4.75,1392,0,19.83,75.79,487.79,,
경남,사천,완숙토마토,1,40,2023-02-28,9,1381,0,19.78,76.01,484.04,,
경남,사천,완숙토마토,1,40,2023-03-01,11.07,586,1,17.78,80.19,469.63,,
경남,사천,완숙토마토,1,40,2023-03-02,5.49,1459,0,19.15,75.76,440.71,,
경남,사천,완숙토마토,1,40,2023-03-03,4.72,1408,0,19.91,77.14,461.17,,
경남,사천,완숙토마토,1,40,2023-03-04,7.22,1104,0,19.8,78.9,474.67,,
경남,사천,완숙토마토,1,40,2023-03-05,8.08,1241,0,20.05,77.83,484.5,,
경남,사천,완숙토마토,1,40,2023-03-06,9.6,1389,0,20.21,76.45,476.13,,
경남,사천,완숙토마토,1,40,2023-03-07,12.75,1063,0,19.77,77.75,480.17,,
경남,사천,완숙토마토,1,40,2023-03-08,14.36,1266,0,20.3,74.98,473.75,,
경남,사천,완숙토마토,1,40,2023-03-09,15.85,1074,1,20.44,82.7,454.71,,
경남,사천,완숙토마토,1,40,2023-03-10,11.74,1334,0,20.15,86.87,490.67,,
경남,사천,완숙토마토,1,40,2023-03-11,12.07,962,0,19.58,88.6,492.42,,
경남,사천,완숙토마토,1,40,2023-03-12,10.6,514,1,17.95,89.46,508.5,,
경남,사천,완숙토마토,1,40,2023-03-13,4.68,1578,0,18.13,85.05,464.42,,
경남,사천,완숙토마토,1,40,2023-03-14,7.88,1591,0,19.9,86.24,468.71,,
경남,사천,완숙토마토,1,40,2023-03-15,12.44,1431,0,20.65,87.25,493.25,,
경남,사천,완숙토마토,1,40,2023-03-16,12.75,1571,0,19.42,83.71,461.5,,
경남,사천,완숙토마토,1,40,2023-03-17,10.38,663,0,18.6,88.43,508.96,,
경남,사천,완숙토마토,1,40,2023-03-18,11.14,1215,0,19.24,87.15,488.42,,
경남,사천,완숙토마토,1,40,2023-03-19,9.88,1593,0,19.57,85.33,463.88,,
경남,사천,완숙토마토,1,40,2023-03-20,10.42,1362,0,20.01,86.67,466.54,,
경남,사천,완숙토마토,1,40,2023-03-21,13.12,691,0,19.3,88.92,471.79,,
경남,사천,완숙토마토,1,40,2023-03-22,14.47,416,1,19.5,90.03,515.79,,
경남,사천,완숙토마토,1,40,2023-03-23,15.99,375,1,19.43,91.41,490.5,,
경남,사천,완숙토마토,1,40,2023-03-24,13.4,90,1,17.81,92.64,502,,
경남,사천,완숙토마토,1,40,2023-03-25,11.17,735,1,18.18,88.75,470.67,,
경남,사천,완숙토마토,1,40,2023-03-26,11.73,1342,1,19.57,87.4,458.79,,
경남,사천,완숙토마토,1,40,2023-03-27,10.49,1811,0,19.8,83.22,428.54,,
경남,사천,완숙토마토,1,40,2023-03-28,10.57,1336,0,20.99,79.61,437.04,,
경남,사천,완숙토마토,1,40,2023-03-29,11.83,1375,0,20.88,74.13,438.75,,
경남,사천,완숙토마토,1,40,2023-03-30,12.9,1107,0,20.66,75.9,451.54,,
경남,사천,완숙토마토,1,40,2023-03-31,15.4,1722,0,21.55,70.69,476.63,,
경남,사천,완숙토마토,1,40,2023-04-01,14.31,1564,0,21.08,71.36,461.5,,
경남,사천,완숙토마토,1,40,2023-04-02,16.4,1812,0,21.29,67.32,436.21,,
경남,사천,완숙토마토,1,40,2023-04-03,15.58,1760,0,20.82,67.8,438.54,,
경남,사천,완숙토마토,1,40,2023-04-04,14.65,1126,1,20.76,79.84,462.5,,
경남,사천,완숙토마토,1,40,2023-04-05,15.71,110,1,18.5,88.35,466.92,,
경남,사천,완숙토마토,1,40,2023-04-06,12.4,971,1,19.5,80.29,410.58,,
경남,사천,완숙토마토,1,40,2023-04-07,12.25,1643,1,20.61,76,441.67,,
경남,사천,완숙토마토,1,40,2023-04-08,9.85,1923,0,19.85,72.42,433.33,,
경남,사천,완숙토마토,1,40,2023-04-09,11.22,1951,0,20.81,69.45,440.25,,
경남,사천,완숙토마토,1,40,2023-04-10,13.9,1817,0,20.59,69.18,427.5,,
경남,사천,완숙토마토,1,40,2023-04-11,17,931,0,20.35,78.91,421.29,,
경남,사천,완숙토마토,1,40,2023-04-12,15.06,1934,0,20.88,66.02,425.96,,
경남,사천,완숙토마토,1,40,2023-04-13,12.89,1838,0,20.91,67.61,432.83,,
경남,사천,완숙토마토,1,40,2023-04-14,13.54,287,1,17.92,83.96,468.25,,
경남,사천,완숙토마토,1,40,2023-04-15,14.64,667,1,19.44,80.84,445.96,,
경남,사천,완숙토마토,1,40,2023-04-16,12.62,1186,0,19.63,75.4,432,,
경남,사천,완숙토마토,1,40,2023-04-17,12.1,1952,0,21.4,71.94,414.25,,
경남,사천,완숙토마토,1,40,2023-04-18,16.12,126,0,18.85,85.12,427.58,,
경남,사천,완숙토마토,1,40,2023-04-19,17.17,222,1,20.36,87.8,431.58,,
경남,사천,완숙토마토,1,40,2023-04-20,18.9,1894,0,23.5,75.36,418.42,,
경남,사천,완숙토마토,1,40,2023-04-21,18.21,1360,0,22.05,72.91,412.92,,
경남,사천,완숙토마토,1,40,2023-04-22,15.79,1875,0,21.14,66.05,396.08,,
경남,사천,완숙토마토,1,40,2023-04-23,14.4,1050,0,20.57,72.7,392.92,,
경남,사천,완숙토마토,1,40,2023-04-24,14.05,581,0,20.32,81.93,435.63,,
경남,사천,완숙토마토,1,40,2023-04-25,10.28,178,1,17.31,86.13,416.92,,
경남,사천,완숙토마토,1,40,2023-04-26,12.5,2013,0,20.84,69.82,389.54,,
경남,사천,완숙토마토,1,40,2023-04-27,12.98,2092,0,21.76,68.95,402.08,,
경남,사천,완숙토마토,1,40,2023-04-28,15.13,1618,0,22.49,74.89,401.79,,
경남,사천,완숙토마토,1,40,2023-04-29,17.42,317,1,20.25,86.35,368.67,,
경남,사천,완숙토마토,1,40,2023-04-30,15,1758,0,22.3,80.73,403.67,,
경남,사천,완숙토마토,1,40,2023-05-01,16.5,1949,0,22.5,80.68,395.42,,
경남,사천,완숙토마토,1,40,2023-05-02,15.34,1999,0,21.92,81.31,417.04,,
경남,사천,완숙토마토,1,40,2023-05-03,15.76,924,0,20.7,85.12,410.17,,
경남,사천,완숙토마토,1,40,2023-05-04,17.18,203,1,19.11,89.3,377.46,,
경남,사천,완숙토마토,1,40,2023-05-05,18.55,105,1,20.2,93.05,386.75,,
경남,사천,완숙토마토,1,40,2023-05-06,17.11,279,1,19.69,91.79,357.63,,
경남,사천,완숙토마토,1,40,2023-05-07,11.84,197,1,17.01,88.78,393.92,,
경남,사천,완숙토마토,1,40,2023-05-08,13.83,1516,0,19.84,67.51,380.04,,
경남,사천,완숙토마토,1,40,2023-05-09,15.68,2104,0,22.07,66.84,410.29,,
경남,사천,완숙토마토,1,40,2023-05-10,17.36,473,0,22.89,65.37,408.17,,
경남,사천,완숙토마토,1,40,2023-05-11,16.78,1476,0,22.76,67.68,407.83,,
경남,사천,완숙토마토,1,40,2023-05-12,16.14,1469,0,22.08,70.42,391.71,,
경남,사천,완숙토마토,1,40,2023-05-13,15.53,620,1,20.77,77.8,372.92,,
경남,사천,완숙토마토,1,40,2023-05-14,17.61,1931,0,23.4,70.5,419.42,,
경남,사천,완숙토마토,1,40,2023-05-15,18.52,1812,0,24.11,68.06,399.13,,
경남,사천,완숙토마토,1,40,2023-05-16,19.38,1475,0,24.47,70.93,396.71,,
경남,사천,완숙토마토,1,40,2023-05-17,20.12,841,0,25.35,71.57,386.29,,
경남,사천,완숙토마토,1,40,2023-05-18,18.5,323,1,21.61,84.65,379.38,,
경남,사천,완숙토마토,1,40,2023-05-19,19.14,988,0,22.08,74.14,355.38,,
경남,사천,완숙토마토,1,40,2023-05-20,17.84,2078,0,23.65,70.14,392.63,,
경남,사천,완숙토마토,1,40,2023-05-21,21.11,2042,0,25.21,68.81,394.33,,
경남,사천,완숙토마토,1,40,2023-05-22,19.7,,0,20.3,82.3,390,,
경남,사천,완숙토마토,1,43,2022-10-03,26.86,402,0,29.56,98.65,393,29.54,
경남,사천,완숙토마토,1,43,2022-10-04,24.38,813,0,26.16,97.39,416.71,26.15,
경남,사천,완숙토마토,1,43,2022-10-05,18.65,1765,0,23.54,96.98,435.71,23.53,
경남,사천,완숙토마토,1,43,2022-10-06,17.72,979,0,22.2,97.2,454.17,22.18,
경남,사천,완숙토마토,1,43,2022-10-07,17.74,2085,0,23.13,96.7,455.92,23.09,
경남,사천,완숙토마토,1,43,2022-10-08,16.35,1803,0,22.96,97.43,438.46,22.94,
경남,사천,완숙토마토,1,43,2022-10-09,14.54,392,0,19.7,97.57,451.24,19.68,
경남,사천,완숙토마토,1,43,2022-10-10,14.45,2090,0,20,97.03,429.58,19.97,
경남,사천,완숙토마토,1,43,2022-10-11,14.64,2404,0,22.13,97.43,434.25,22.1,
경남,사천,완숙토마토,1,43,2022-10-12,14.43,2456,0,22.98,97.24,466.46,22.96,
경남,사천,완숙토마토,1,43,2022-10-13,17.35,2277,0,25.49,97.42,463.24,25.44,
경남,사천,완숙토마토,1,43,2022-10-14,16.43,2399,0,24.19,97.33,480.58,24.16,
경남,사천,완숙토마토,1,43,2022-10-15,17.02,2293,0,23.6,97.39,493.29,23.58,
경남,사천,완숙토마토,1,43,2022-10-16,17.83,2448,0,24.85,97.29,505.88,24.82,
경남,사천,완숙토마토,1,43,2022-10-17,16.1,2158,0,23.31,97.25,516.83,23.29,
경남,사천,완숙토마토,1,43,2022-10-18,11.91,2496,0,21.61,97.06,474.25,21.59,
경남,사천,완숙토마토,1,43,2022-10-19,11.05,2476,0,21,96.95,494.79,20.96,
경남,사천,완숙토마토,1,43,2022-10-20,11.68,2453,0,20.8,96.68,500.21,20.78,
경남,사천,완숙토마토,1,43,2022-10-21,13.75,1412,0,21.31,97.47,533.29,21.29,
경남,사천,완숙토마토,1,43,2022-10-22,17.36,1773,0,23.2,97.14,530.44,23.18,
경남,사천,완숙토마토,1,43,2022-10-23,15.29,2083,0,21.67,97.24,528.71,21.64,
경남,사천,완숙토마토,1,43,2022-10-24,12.64,2153,0,20.34,97.12,535.29,20.31,
경남,사천,완숙토마토,1,43,2022-10-25,11.63,2253,0,20.04,97.03,517.54,20.02,
경남,사천,완숙토마토,1,43,2022-10-26,12.46,2110,0,20.2,97.2,511.29,20.18,
경남,사천,완숙토마토,1,43,2022-10-27,14.75,2067,0,21.5,96.96,537.21,21.49,
경남,사천,완숙토마토,1,43,2022-10-28,13.9,1941,0,19.83,97,535.25,19.8,
경남,사천,완숙토마토,1,43,2022-10-29,15.35,1977,0,20.91,96.91,517.5,20.89,
경남,사천,완숙토마토,1,43,2022-10-30,14.09,1729,0,19.9,96.69,524.33,19.87,
경남,사천,완숙토마토,1,43,2022-10-31,13.12,1960,0,19.47,96.92,536.92,19.45,
경남,사천,완숙토마토,1,43,2022-11-01,13.57,1942,0,20.35,96.68,555,20.32,
경남,사천,완숙토마토,1,43,2022-11-02,12.83,1995,0,19.24,96.97,551.88,19.22,
경남,사천,완숙토마토,1,43,2022-11-03,13.04,1939,0,19.73,96.88,567.13,19.69,
경남,사천,완숙토마토,1,43,2022-11-04,10.53,2025,0,18.63,96.55,572.92,18.6,
경남,사천,완숙토마토,1,43,2022-11-05,8.95,2055,0,17.93,96.45,522.96,17.92,
경남,사천,완숙토마토,1,43,2022-11-06,8.35,1936,0,18.22,96.61,540.5,18.2,
경남,사천,완숙토마토,1,43,2022-11-07,9.62,1786,0,18.3,97.23,553.75,18.28,
경남,사천,완숙토마토,1,43,2022-11-08,10.71,1820,0,18.37,96.53,580.25,18.33,
경남,사천,완숙토마토,1,43,2022-11-09,10.77,1797,0,17.98,96.71,588.92,17.95,
경남,사천,완숙토마토,1,43,2022-11-10,7.58,,0,15.25,97.83,748.25,15.23,
경남,사천,완숙토마토,1,43,2022-11-11,14.54,1492,0,18.87,96.78,538.36,18.85,
경남,사천,완숙토마토,1,43,2022-11-12,15.55,1041,0,19.78,96.95,596.13,19.77,
경남,사천,완숙토마토,1,43,2022-11-13,16.83,1395,0,20.73,97.15,558.21,20.7,
경남,사천,완숙토마토,1,43,2022-11-14,11.76,,0,17.96,97.22,715.6,17.92,
경남,사천,완숙토마토,1,43,2022-11-17,10.51,1549,0,18.31,96.38,537.52,18.27,
경남,사천,완숙토마토,1,43,2022-11-18,10.03,1716,0,17.45,96.62,561.83,17.42,
경남,사천,완숙토마토,1,43,2022-11-19,12.15,1382,0,18.43,96.4,572.88,18.42,
경남,사천,완숙토마토,1,43,2022-11-20,12.82,396,0,18.33,97.16,538.29,18.3,
경남,사천,완숙토마토,1,43,2022-11-21,10.85,1000,0,17.72,96.68,522.42,17.7,
경남,사천,완숙토마토,1,43,2022-11-22,12.04,293,0,17.27,97.22,512.5,17.23,
경남,사천,완숙토마토,1,43,2022-11-23,13.67,1418,0,18.18,96.35,520.79,18.16,
경남,사천,완숙토마토,1,43,2022-11-24,7.25,,0,12.88,97.28,633,12.83,
경남,사천,완숙토마토,1,43,2022-11-25,10.65,1443,0,18.19,96.81,530.81,18.17,
경남,사천,완숙토마토,1,43,2022-11-26,11.53,1492,0,17.64,96.5,566.33,17.63,
경남,사천,완숙토마토,1,43,2022-11-27,5.04,,0,13.38,96.84,685.2,13.36,
경남,사천,완숙토마토,1,43,2022-11-29,15.18,314,0,19.26,96.84,492.85,19.25,
경남,사천,완숙토마토,1,43,2022-11-30,3.09,1041,0,16.08,96.48,461.79,16.06,
경남,사천,완숙토마토,1,43,2022-12-01,0.29,1208,0,15.32,96.6,413.75,15.29,
경남,사천,완숙토마토,1,43,2022-12-02,1.64,1732,0,15.53,96.97,425.93,15.49,
경남,사천,완숙토마토,1,43,2022-12-03,-0.82,,0,12.04,96.84,580.8,12.02,
경남,사천,완숙토마토,1,43,2022-12-04,5.74,1187,0,17.24,97.43,361.38,17.2,
경남,사천,완숙토마토,1,43,2022-12-05,3.08,1065,0,15.46,96.53,420.42,15.43,
경남,사천,완숙토마토,1,43,2022-12-06,3.86,1446,0,13.19,97.42,467.18,13.16,
경남,사천,완숙토마토,1,43,2022-12-07,6.22,1359,0,16.16,96,468.46,16.14,
경남,사천,완숙토마토,1,43,2022-12-08,-0.65,,0,11.63,97.38,608.75,11.63,
경남,사천,완숙토마토,1,43,2022-12-10,5.63,706,0,15.77,97.09,465.24,15.74,
경남,사천,완숙토마토,1,43,2022-12-11,6.04,1364,0,15.8,96.78,465.13,15.77,
경남,사천,완숙토마토,1,43,2022-12-12,3.67,517,0,14.43,96.81,462.42,14.4,
경남,사천,완숙토마토,1,43,2022-12-13,6.48,1162,0,15.48,96.88,436.13,15.46,
경남,사천,완숙토마토,1,43,2022-12-14,-0.07,1396,0,15.35,97.2,423.96,15.34,
경남,사천,완숙토마토,1,43,2022-12-15,-0.42,1379,0,15.37,96.89,459.54,15.35,
경남,사천,완숙토마토,1,43,2022-12-16,3.32,1167,0,15.5,97.27,446.13,15.49,
경남,사천,완숙토마토,1,43,2022-12-17,0.35,877,0,14.55,97.01,459.54,14.52,
경남,사천,완숙토마토,1,43,2022-12-18,-4.55,,0,11.3,97.48,577.5,11.3,
경남,사천,완숙토마토,1,43,2022-12-24,-2.48,1420,0,15.78,97.15,412.14,15.75,
경남,사천,완숙토마토,1,43,2022-12-25,-1.44,1473,0,15.3,96.33,475.54,15.28,
경남,사천,완숙토마토,1,43,2022-12-26,-1.23,1022,0,14.72,96.23,472.83,14.71,
경남,사천,완숙토마토,1,43,2022-12-27,-0.19,1437,0,15.5,96.78,478.17,15.47,
경남,사천,완숙토마토,1,43,2022-12-28,0.34,1158,0,15.37,96.65,481.5,15.36,
경남,사천,완숙토마토,1,43,2022-12-29,-0.12,1429,0,15.44,97.03,475.21,15.43,
경남,사천,완숙토마토,1,43,2022-12-30,-0.19,1238,0,15.28,96.41,476.67,15.25,
경남,사천,완숙토마토,1,43,2022-12-31,0.43,1446,0,15.7,96.35,479.21,15.68,
경남,사천,완숙토마토,1,43,2023-01-01,0.46,1283,0,15.27,96.33,482.13,15.22,
경남,사천,완숙토마토,1,43,2023-01-02,1.62,1496,0,15.29,96.23,483,15.28,
경남,사천,완숙토마토,1,43,2023-01-03,-0.18,1549,0,15.29,97.35,474.54,15.26,
경남,사천,완숙토마토,1,43,2023-01-04,0.27,1400,0,14.95,96.88,490.36,14.94,
경남,사천,완숙토마토,1,43,2023-01-05,0.56,1006,0,14.79,96.89,504.46,14.77,
경남,사천,완숙토마토,1,43,2023-01-06,2.08,1334,0,15.43,96.47,524.17,15.39,
경남,사천,완숙토마토,1,43,2023-01-07,5.03,1275,0,15.27,96.41,470.79,15.23,
경남,사천,완숙토마토,1,43,2023-01-08,1.61,1458,0,15.18,96.29,499.25,15.14,
경남,사천,완숙토마토,1,43,2023-01-09,4.08,1028,0,15.87,97.44,507.96,15.83,
경남,사천,완숙토마토,1,43,2023-01-10,4.2,1485,0,15.36,96.85,481.92,15.35,
경남,사천,완숙토마토,1,43,2023-01-11,4.4,1372,0,16.22,96.15,500.63,16.2,
경남,사천,완숙토마토,1,43,2023-01-12,5.07,1358,0,16.43,96.87,504.29,16.39,
경남,사천,완숙토마토,1,43,2023-01-13,14.66,694,0,18.34,96.8,534.17,18.32,
경남,사천,완숙토마토,1,43,2023-01-14,10.83,83,0,15.66,97.04,631.79,15.64,
경남,사천,완숙토마토,1,43,2023-01-15,5.35,112,0,13.48,96.46,503.75,13.46,
경남,사천,완숙토마토,1,43,2023-01-16,0.55,1724,0,15.56,96.54,408.71,15.54,
경남,사천,완숙토마토,1,43,2023-01-17,0.17,1656,0,15.45,96.67,416.46,15.43,
경남,사천,완숙토마토,1,43,2023-01-18,0.98,1384,0,15.35,96.51,444.75,15.33,
경남,사천,완숙토마토,1,43,2023-01-19,1.03,1620,0,16.03,96.39,454.75,16,
경남,사천,완숙토마토,1,43,2023-01-20,2.85,1575,0,15.64,96.64,429.42,15.62,
경남,사천,완숙토마토,1,43,2023-01-21,-1.3,1778,0,16.34,95.97,427.6,16.33,
경남,사천,완숙토마토,1,43,2023-01-22,0.55,413,0,13.2,96.84,439.63,13.18,
경남,사천,완숙토마토,1,43,2023-01-23,3.67,1610,0,16.05,96.47,427.71,16.04,
경남,사천,완숙토마토,1,43,2023-01-24,-4.58,1844,0,14.95,96.18,421.79,14.93,
경남,사천,완숙토마토,1,43,2023-01-25,-7.23,1922,0,15.79,96.34,432.71,15.77,
경남,사천,완숙토마토,1,43,2023-01-26,-2.65,981,0,14.92,97.1,441.17,14.88,
경남,사천,완숙토마토,1,43,2023-01-27,-0.4,1753,0,16.03,96.25,432.96,16,
경남,사천,완숙토마토,1,43,2023-01-28,-2.99,1770,0,16.18,95.86,426.29,16.15,
경남,사천,완숙토마토,1,43,2023-01-29,0.24,1822,0,16.13,97.14,451.29,16.09,
경남,사천,완숙토마토,1,43,2023-01-30,2.17,1993,0,17.12,96.5,438.58,17.08,
경남,사천,완숙토마토,1,43,2023-01-31,1.45,1930,0,17.16,96.97,468.5,17.13,
경남,사천,완숙토마토,1,43,2023-02-01,5.37,1622,0,17.56,97.01,485.71,17.53,
경남,사천,완숙토마토,1,43,2023-02-02,2.34,1642,0,16.55,96.18,463.16,16.53,
경남,사천,완숙토마토,1,43,2023-02-03,2.68,1372,0,16.18,97.05,466.21,16.15,
경남,사천,완숙토마토,1,43,2023-02-04,1.13,1920,0,16.58,96.66,460.29,16.54,
경남,사천,완숙토마토,1,43,2023-02-05,2.44,1998,0,17.25,96.64,428.42,17.24,
경남,사천,완숙토마토,1,43,2023-02-06,2.01,1235,0,15.72,96.73,476.08,15.71,
경남,사천,완숙토마토,1,43,2023-02-07,5.67,1642,0,16.74,96.64,479.21,16.73,
경남,사천,완숙토마토,1,43,2023-02-08,5.5,1943,0,15.98,96.65,509.96,15.95,
경남,사천,완숙토마토,1,43,2023-02-09,5.74,1398,0,16.38,96.29,478.21,16.35,
경남,사천,완숙토마토,1,43,2023-02-10,4.75,1730,0,17.86,96.82,476.88,17.84,
경남,사천,완숙토마토,1,43,2023-02-11,3.92,975,0,15.81,96.86,462.25,15.79,
경남,사천,완숙토마토,1,43,2023-02-12,4.24,847,0,15.33,96.84,455.75,15.3,
경남,사천,완숙토마토,1,43,2023-02-13,7.13,557,0,15.1,96.39,447.25,15.09,
경남,사천,완숙토마토,1,43,2023-02-14,6.33,1960,0,17.12,96.72,460.42,17.09,
경남,사천,완숙토마토,1,43,2023-02-15,4.65,978,0,15.75,96.21,443.71,15.73,
경남,사천,완숙토마토,1,43,2023-02-16,5.13,1301,0,16.39,96.35,433.38,16.36,
경남,사천,완숙토마토,1,43,2023-02-17,1.43,,0,12.33,96.55,571.75,12.28,
경남,사천,완숙토마토,1,43,2023-02-19,8.72,1752,0,17.58,96.63,418.3,17.55,
경남,사천,완숙토마토,1,43,2023-02-20,3.51,2253,0,17.87,96.63,420.38,17.84,
경남,사천,완숙토마토,1,43,2023-02-21,0.53,2430,0,16.5,96.59,452.96,16.46,
경남,사천,완숙토마토,1,43,2023-02-22,-2.08,,0,11.93,96.33,588.5,11.93,
경남,사천,완숙토마토,1,43,2023-02-24,9.88,2096,0,19.22,98.12,418.78,19.2,
경남,사천,완숙토마토,1,43,2023-02-25,3.87,2538,0,17.09,96.68,481.71,17.08,
경남,사천,완숙토마토,1,43,2023-02-26,3.15,2554,0,16.65,96.9,483.42,16.62,
경남,사천,완숙토마토,1,43,2023-02-27,4.36,2508,0,17.63,96.75,514.17,17.61,
경남,사천,완숙토마토,1,43,2023-02-28,7.44,2448,0,18.03,96.34,503.58,18,
경남,사천,완숙토마토,1,43,2023-03-01,10.47,935,0,17.42,96.35,529.25,17.39,
경남,사천,완숙토마토,1,43,2023-03-02,5.02,2634,0,17.18,96.15,462.92,17.14,
경남,사천,완숙토마토,1,43,2023-03-03,4.09,2501,0,17.01,96.48,498.38,16.98,
경남,사천,완숙토마토,1,43,2023-03-04,6.9,1807,0,17.05,96.57,524.29,17.02,
경남,사천,완숙토마토,1,43,2023-03-05,7.61,2193,0,17.3,97.04,529.17,17.27,
경남,사천,완숙토마토,1,43,2023-03-06,8.76,2392,0,18.62,96.63,538.63,18.61,
경남,사천,완숙토마토,1,43,2023-03-07,11.65,1928,0,18.71,96.7,535.04,18.7,
경남,사천,완숙토마토,1,43,2023-03-08,11.91,2150,0,17.85,95.7,598,17.82,
경남,사천,완숙토마토,1,43,2023-03-09,15.56,1837,0,20.35,96.94,550.08,20.33,
경남,사천,완숙토마토,1,43,2023-03-10,11.44,2301,0,18.78,97.13,566.83,18.75,
경남,사천,완숙토마토,1,43,2023-03-11,11.45,1521,0,18.42,96.76,571,18.4,
경남,사천,완숙토마토,1,43,2023-03-12,10.28,1003,0,17.39,96.79,576.08,17.37,
경남,사천,완숙토마토,1,43,2023-03-13,4.33,2675,0,14.97,96.19,501.82,14.95,
경남,사천,완숙토마토,1,43,2023-03-14,7.26,2616,0,17.01,96.24,509.21,16.99,
경남,사천,완숙토마토,1,43,2023-03-15,8.96,2290,0,15.24,97.44,590.13,15.21,
경남,사천,완숙토마토,1,43,2023-03-16,12.29,2646,0,19.07,96.64,457.08,19.04,
경남,사천,완숙토마토,1,43,2023-03-17,9.79,1163,0,16.6,97.23,475.12,16.56,
경남,사천,완숙토마토,1,43,2023-03-18,10.96,1803,0,17.77,96.8,513.25,17.75,
경남,사천,완숙토마토,1,43,2023-03-19,9.73,2650,0,17.73,96.17,528.83,17.7,
경남,사천,완숙토마토,1,43,2023-03-20,9.95,2443,0,18.22,96.68,540.38,18.2,
경남,사천,완숙토마토,1,43,2023-03-21,9.63,,0,16.1,96.75,685,16.1,
경남,사천,완숙토마토,1,43,2023-03-24,12.98,195,0,17.82,96.28,519.48,17.8,
경남,사천,완숙토마토,1,43,2023-03-25,11,1461,0,16,97.6,467,15.98,
경남,사천,완숙토마토,1,43,2023-03-26,12.02,2118,0,19.08,97.37,482.82,19.06,
경남,사천,완숙토마토,1,43,2023-03-27,10.14,2926,0,18.89,96.47,512.71,18.86,
경남,사천,완숙토마토,1,43,2023-03-28,10.19,2804,0,18.64,97.16,510.83,18.61,
경남,사천,완숙토마토,1,43,2023-03-29,11.4,2716,0,19.39,96.92,525.88,19.38,
경남,사천,완숙토마토,1,43,2023-03-30,12.59,2155,0,17.94,97.6,573.18,17.92,
경남,사천,완숙토마토,1,43,2023-03-31,16.61,2934,0,22.92,97.05,528.28,22.87,
경남,사천,완숙토마토,1,43,2023-04-01,9.73,,0,16.65,97.18,731.25,16.6,
경남,사천,완숙토마토,1,43,2023-04-05,15.66,258,0,19.35,96.76,406.92,19.32,
경남,사천,완숙토마토,1,43,2023-04-06,12.22,1395,0,19.13,96.82,495.21,19.1,
경남,사천,완숙토마토,1,43,2023-04-07,12.08,2714,0,19.58,96.84,501.67,19.55,
경남,사천,완숙토마토,1,43,2023-04-08,9.73,3010,0,18.24,96.68,459.71,18.2,
경남,사천,완숙토마토,1,43,2023-04-09,10.64,3085,0,19.8,96.76,461.58,19.76,
경남,사천,완숙토마토,1,43,2023-04-10,13.36,2824,0,20.38,96.74,457.67,20.33,
경남,사천,완숙토마토,1,43,2023-04-11,16.39,1633,0,20.62,97.56,493.96,20.6,
경남,사천,완숙토마토,1,43,2023-04-12,14.66,3007,0,21.43,96.64,478.63,21.4,
경남,사천,완숙토마토,1,43,2023-04-13,12.57,2844,0,20.13,97.41,471.88,20.12,
경남,사천,완숙토마토,1,43,2023-04-14,12.64,,0,16.94,97.2,610,16.92,
경남,사천,완숙토마토,1,43,2023-04-17,12.64,2944,0,20.42,96.88,463.9,20.4,
경남,사천,완숙토마토,1,43,2023-04-18,15.62,225,0,19.26,97.35,548.13,19.24,
경남,사천,완숙토마토,1,43,2023-04-19,17.04,400,0,19.77,97,529.38,19.74,
경남,사천,완숙토마토,1,43,2023-04-20,18.91,2757,0,23.25,96.67,483.58,23.22,
경남,사천,완숙토마토,1,43,2023-04-21,18.25,2147,0,22.42,97.52,498.79,22.4,
경남,사천,완숙토마토,1,43,2023-04-22,15.35,2890,0,21,97.25,490.96,20.98,
경남,사천,완숙토마토,1,43,2023-04-23,13.9,1848,0,19.2,97.07,500.92,19.18,
